file,model,type,dataset,detected_count,time_ns,first_x,first_y,first_w,first_h
7111eb9e-LP_241_jpg.rf.bd4e754cb49b4a55246ad9750d737a79.jpg,16STAGES,Diverse-LPDv2,DS2,0,11535600,0,0,0,0
7114ee25-r711.jpg,16STAGES,Diverse-LPDv2,DS2,0,8440100,0,0,0,0
712b8151-Cars134_png.rf.b9b2a4ef0f511e402adbe1b6406778ed.jpg,16STAGES,Diverse-LPDv2,DS2,0,6623800,0,0,0,0
712d2418-brightnessquandoi98_jpg.rf.6ccbd1387df4079c3ddd178bd352ea28.jpg,16STAGES,Diverse-LPDv2,DS2,0,4441000,0,0,0,0
712de785-CarLongPlateGen1235_jpg.rf.39fc0d2def155c8c07674b1293f5a0ba.jpg,16STAGES,Diverse-LPDv2,DS2,0,3256300,0,0,0,0
7140ac50-L2P_29_jpg.rf.8ebf062be326632ef5d53d747df01a63.jpg,16STAGES,Diverse-LPDv2,DS2,0,4395100,0,0,0,0
71456ffa-4ae33ba768e75cf8.jpg,16STAGES,Diverse-LPDv2,DS2,1,15142600,146,104,160,40
7146c9ae-a-466-_JPG.rf.f6707ce6a4dded6687a64c8c70d0b6cb.jpg,16STAGES,Diverse-LPDv2,DS2,0,6351100,0,0,0,0
71595d08-aead9d22ef8d4dfc.jpg,16STAGES,Diverse-LPDv2,DS2,0,12316700,0,0,0,0
71688e86-1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_5.jpg,16STAGES,Diverse-LPDv2,DS2,0,23048000,0,0,0,0
716e26fb-422aaf6f-dd4a-450f-ac6b-65966ab512d0___1431956d1446017445-number-pla_Tgyt6zv.jpeg,16STAGES,Diverse-LPDv2,DS2,0,12120500,0,0,0,0
71731343-T_159.jpg,16STAGES,Diverse-LPDv2,DS2,0,12127000,0,0,0,0
7173cc20-CarLongPlateGen3365_jpg.rf.0b1e7aa127767047f625e9eaffa07bd0.jpg,16STAGES,Diverse-LPDv2,DS2,0,2205000,0,0,0,0
71970f7b-RhAPScDkNQQ8bixW.jpeg,16STAGES,Diverse-LPDv2,DS2,2,173599200,153,1664,297,75
71a241bf-industrial_1134.jpg,16STAGES,Diverse-LPDv2,DS2,0,1159900,0,0,0,0
71ac8f90-LP_154_jpg.rf.715635947d22ad8c3936a1fae98ee6b8.jpg,16STAGES,Diverse-LPDv2,DS2,0,2794900,0,0,0,0
71b639a9-27.jpg,16STAGES,Diverse-LPDv2,DS2,0,3424700,0,0,0,0
71b834bb-08481c03daf6f35d.jpg,16STAGES,Diverse-LPDv2,DS2,1,15103400,508,605,140,35
71be17d5-6000118.jpg,16STAGES,Diverse-LPDv2,DS2,0,1670000,0,0,0,0
71bff3bd-40.jpg,16STAGES,Diverse-LPDv2,DS2,0,3099100,0,0,0,0
71c7199f-212.jpg,16STAGES,Diverse-LPDv2,DS2,0,3610500,0,0,0,0
71c89f72-P7aOswp8bwapspiV.jpg,16STAGES,Diverse-LPDv2,DS2,5,240654800,1004,3158,225,56
71dc0f41-portland_BdIdx_12731_BdType_commercial.jpg,16STAGES,Diverse-LPDv2,DS2,0,1088100,0,0,0,0
71e53bf6-CarLongPlateGen1065_jpg.rf.b1077d833838f8c116cfab9886cc9cf2.jpg,16STAGES,Diverse-LPDv2,DS2,0,2039300,0,0,0,0
7203df58-officebuilding_2189.jpg,16STAGES,Diverse-LPDv2,DS2,0,1008700,0,0,0,0
7205a4bd-5000204.jpg,16STAGES,Diverse-LPDv2,DS2,0,1421500,0,0,0,0
7209e25a-PennPed00018.png,16STAGES,Diverse-LPDv2,DS2,0,3541900,0,0,0,0
721104db-car10.jpg,16STAGES,Diverse-LPDv2,DS2,1,4592200,200,146,252,63
72135bc2-portland_BdIdx_107182_BdType_roof.jpg,16STAGES,Diverse-LPDv2,DS2,0,1051400,0,0,0,0
7217acf3-LP_260_jpg.rf.891b881694330e6c2eb782e5f9007935.jpg,16STAGES,Diverse-LPDv2,DS2,0,9754600,0,0,0,0
72269041-officebuilding_2118.jpg,16STAGES,Diverse-LPDv2,DS2,0,1054700,0,0,0,0
72395839-kansas_BdIdx_31801_BdType_house.jpg,16STAGES,Diverse-LPDv2,DS2,0,825500,0,0,0,0
7248e1d5-Cars390_png.rf.616584e8927a9bcdcba0c5f2d7282803.jpg,16STAGES,Diverse-LPDv2,DS2,0,6371900,0,0,0,0
7253f8fa--8AP1xB-Cz7sCHXcju_E6A_zoom_5___1_6.jpg,16STAGES,Diverse-LPDv2,DS2,0,22202200,0,0,0,0
72590bb6-FEmHA_hN10ZWMwUiB6f1CA_zoom_5___1_10.jpg,16STAGES,Diverse-LPDv2,DS2,0,19846800,0,0,0,0
725e6b7b-PennPed00009.png,16STAGES,Diverse-LPDv2,DS2,0,6111400,0,0,0,0
725f79d3-fc768c58-c6d3-45e1-8cc1-98a633f89cf7_jpg.rf.25e43f43d6b45e0a954f348b96f2ab19.jpg,16STAGES,Diverse-LPDv2,DS2,0,6007300,0,0,0,0
7262a750-3085cfef-e10c-4122-8686-8b5120259d5e_jpg.rf.98bcd7650682dce2b108e44d4376afe6.jpg,16STAGES,Diverse-LPDv2,DS2,0,6933100,0,0,0,0
7267fe93-25.jpg,16STAGES,Diverse-LPDv2,DS2,0,11466300,0,0,0,0
727736e9-G_97.jpg,16STAGES,Diverse-LPDv2,DS2,0,12606100,0,0,0,0
728b4074-car177.jpg,16STAGES,Diverse-LPDv2,DS2,0,2128000,0,0,0,0
728eae89-car-488-_jpg.rf.e978cd5d1d0111d8127e06d45eda14de.jpg,16STAGES,Diverse-LPDv2,DS2,0,4455800,0,0,0,0
72996265-kansas_BdIdx_18493_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,873700,0,0,0,0
729d5de7-PennPed00044.png,16STAGES,Diverse-LPDv2,DS2,0,2482300,0,0,0,0
72a30812-cleveland_BdIdx_21640_BdType_apartments.jpg,16STAGES,Diverse-LPDv2,DS2,0,1025100,0,0,0,0
72b591f2-yCG0wTE70yP1QWc5.jpeg,16STAGES,Diverse-LPDv2,DS2,0,159083000,0,0,0,0
72b94705-b2a7861161faeec4.jpg,16STAGES,Diverse-LPDv2,DS2,0,13455300,0,0,0,0
72ba5e33-44d9f39113512e16.jpg,16STAGES,Diverse-LPDv2,DS2,0,13092100,0,0,0,0
72c802e8-car-824-_jpg.rf.2c380ae6fc8809965a18824d603d4c13.jpg,16STAGES,Diverse-LPDv2,DS2,0,5774200,0,0,0,0
72d237a2-0018644.jpg,16STAGES,Diverse-LPDv2,DS2,1,39305100,456,800,207,52
72dd1179-kansas_BdIdx_16889_BdType_office.jpg,16STAGES,Diverse-LPDv2,DS2,0,913700,0,0,0,0
72ebfd33-a-539-_JPG.rf.42f8118f7e075d0a1a9f37618938ae5e.jpg,16STAGES,Diverse-LPDv2,DS2,0,7202800,0,0,0,0
72f7361f-036221c6bdaec44c.jpg,16STAGES,Diverse-LPDv2,DS2,0,10792200,0,0,0,0
72fc0014-car-676-_jpg.rf.efedf69d16b903695e70aa78b0f2666c.jpg,16STAGES,Diverse-LPDv2,DS2,0,11198400,0,0,0,0
72ff15fb-car-544-_jpg.rf.e7bc3c602efa213118ab70090cf7b229.jpg,16STAGES,Diverse-LPDv2,DS2,0,2805700,0,0,0,0
730b2679-kansas_BdIdx_29062_BdType_garage.jpg,16STAGES,Diverse-LPDv2,DS2,0,1050100,0,0,0,0
731438d2-197.jpg,16STAGES,Diverse-LPDv2,DS2,0,2752600,0,0,0,0
7320dac9-FudanPed00007.png,16STAGES,Diverse-LPDv2,DS2,0,3443200,0,0,0,0
732cc943-WarjSKD5AnkKDtGP.jpg,16STAGES,Diverse-LPDv2,DS2,0,176990700,0,0,0,0
733c42c8-1100016.jpg,16STAGES,Diverse-LPDv2,DS2,0,2245000,0,0,0,0
734ed967-a_25.jpg,16STAGES,Diverse-LPDv2,DS2,4,24411300,996,736,144,36
7350c00e-xemayBigPlate87_jpg.rf.74b3451c25be45c97c95606680d16512.jpg,16STAGES,Diverse-LPDv2,DS2,0,4979200,0,0,0,0
735ca360-industrial_1251.jpg,16STAGES,Diverse-LPDv2,DS2,0,1048600,0,0,0,0
73648821-6000176.jpg,16STAGES,Diverse-LPDv2,DS2,0,2253200,0,0,0,0
736a918d-a-74-_JPG.rf.9db95f850b0cd0902d9fb186dfb56a73.jpg,16STAGES,Diverse-LPDv2,DS2,0,7382600,0,0,0,0
737534f9-AR8.jpg,16STAGES,Diverse-LPDv2,DS2,0,4450500,0,0,0,0
737f522d-1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_0.jpg,16STAGES,Diverse-LPDv2,DS2,0,21859300,0,0,0,0
7388c851-f749f38a8f6caafa.jpg,16STAGES,Diverse-LPDv2,DS2,0,15233500,0,0,0,0
73a3433b-0YiPhdNg6lHugEsYyI4i9w_zoom_5___1_8.jpg,16STAGES,Diverse-LPDv2,DS2,0,22201800,0,0,0,0
73a377ba-ca156c700b180347.jpg,16STAGES,Diverse-LPDv2,DS2,0,13985100,0,0,0,0
73a459cd-LP_50_jpg.rf.a9818d34b975104d8887317498202e74.jpg,16STAGES,Diverse-LPDv2,DS2,0,5813700,0,0,0,0
73a4a4f7-BNgCu2uPxXNuwHxemIhjmg_zoom_5___1_8.jpg,16STAGES,Diverse-LPDv2,DS2,0,22230800,0,0,0,0
73aebfb4-xemay132_jpg.rf.8c06362c570117395b8098f2a5580744.jpg,16STAGES,Diverse-LPDv2,DS2,0,4782900,0,0,0,0
73e940b7-bz81_jpg.rf.963fb9ad63f09def53f317d0e4a42e57.jpg,16STAGES,Diverse-LPDv2,DS2,0,9894500,0,0,0,0
73ea0027-LP_212_jpg.rf.77fe8dedd64d53f3893fbd2f49b823c1.jpg,16STAGES,Diverse-LPDv2,DS2,0,13355200,0,0,0,0
73f537a5-roof_2030.jpg,16STAGES,Diverse-LPDv2,DS2,0,2064100,0,0,0,0
73f7e0ec-0uIx5Cy_wz0NyX0-4hC4yg_zoom_5___1_7.jpg,16STAGES,Diverse-LPDv2,DS2,0,21347900,0,0,0,0
73fd2c88-potholes568.png,16STAGES,Diverse-LPDv2,DS2,0,3229900,0,0,0,0
73fd47f6-L2P_47_jpg.rf.739bbc04e36f69a400aee346b3612092.jpg,16STAGES,Diverse-LPDv2,DS2,0,5336400,0,0,0,0
74086d38-retail_0024.jpg,16STAGES,Diverse-LPDv2,DS2,0,1490300,0,0,0,0
7413d9b8-r164.jpg,16STAGES,Diverse-LPDv2,DS2,0,9006500,0,0,0,0
742292d9-5000194.jpg,16STAGES,Diverse-LPDv2,DS2,0,2198500,0,0,0,0
74412e35-74.jpg,16STAGES,Diverse-LPDv2,DS2,0,78622300,0,0,0,0
745fb0f6-37.jpg,16STAGES,Diverse-LPDv2,DS2,0,3061700,0,0,0,0
74930efe-3000469.jpg,16STAGES,Diverse-LPDv2,DS2,0,1688700,0,0,0,0
749ec641-ee74cbe902979f18.jpg,16STAGES,Diverse-LPDv2,DS2,0,14027600,0,0,0,0
74a83e3b-Cars159_png.rf.26717d62b71449f56c54e49ee20f2317.jpg,16STAGES,Diverse-LPDv2,DS2,0,7950400,0,0,0,0
74b98fd0-sandiego_BdIdx_19792_BdType_commercial.jpg,16STAGES,Diverse-LPDv2,DS2,0,1932900,0,0,0,0
74ce2e33-9ac70d1f-9f83-40a8-953c-670a31e82157_jpg.rf.c37c85f630eab976bb9909835914e3a7.jpg,16STAGES,Diverse-LPDv2,DS2,3,7690500,193,384,152,38
74d9825d-potholes370.png,16STAGES,Diverse-LPDv2,DS2,0,5807200,0,0,0,0
74f9ee85-L2P_63_jpg.rf.15a1416dc0f9daeb848b25f240de506c.jpg,16STAGES,Diverse-LPDv2,DS2,0,2343700,0,0,0,0
75052005-a_61.jpg,16STAGES,Diverse-LPDv2,DS2,0,14599000,0,0,0,0
751385c7-00000030.jpg,16STAGES,Diverse-LPDv2,DS2,0,6991500,0,0,0,0
7520a4a6--8KnqMOe7Bm1ZaLT8_Hc9w_zoom_5___1_11.jpg,16STAGES,Diverse-LPDv2,DS2,0,18256200,0,0,0,0
7536be54-35.jpg,16STAGES,Diverse-LPDv2,DS2,1,4735700,180,321,163,40
75402dbd-67.jpg,16STAGES,Diverse-LPDv2,DS2,0,3032700,0,0,0,0
755da931-bHv7fb2CNkW0SEqWzi0PwA_zoom_5___1_8.jpg,16STAGES,Diverse-LPDv2,DS2,0,19130400,0,0,0,0
756c0f60-3q4GShDxOzAetguzyH9pKA_zoom_5___1_7.jpg,16STAGES,Diverse-LPDv2,DS2,0,22473000,0,0,0,0
756ef948-austin_BdIdx_10885_BdType_garage.jpg,16STAGES,Diverse-LPDv2,DS2,0,1836700,0,0,0,0
7594d5ac-roof_2150.jpg,16STAGES,Diverse-LPDv2,DS2,0,940600,0,0,0,0
75a2dc6c-kansas_BdIdx_39229_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,1061200,0,0,0,0
75a518c6-67945cf7a6beccdf.jpg,16STAGES,Diverse-LPDv2,DS2,0,15766900,0,0,0,0
75a73ed1-0001582.jpg,16STAGES,Diverse-LPDv2,DS2,0,38675900,0,0,0,0
75c0edec-bWMURSmGAPPIDoHSUx2A3Q_zoom_5___1_5.jpg,16STAGES,Diverse-LPDv2,DS2,1,35787900,120,882,174,44
75d31bd7-b8d98efb-965e-4ad0-8d04-e0c8b87604b4_jpg.rf.07712f548670c35134db163e91fff0f3.jpg,16STAGES,Diverse-LPDv2,DS2,0,18796100,0,0,0,0
75e23d85-99167fb933a008b0.jpg,16STAGES,Diverse-LPDv2,DS2,0,41471000,0,0,0,0
75fdc4e8-ELF5QORKQYTYTGPLDUXXLYXDWM-2017677651.jpg,16STAGES,Diverse-LPDv2,DS2,0,18839900,0,0,0,0
7603ebb2-ngoaigiao15_jpg.rf.56f62038257eb92051661f6b3f12bd5c.jpg,16STAGES,Diverse-LPDv2,DS2,0,8663200,0,0,0,0
76055633-61.jpg,16STAGES,Diverse-LPDv2,DS2,2,15957000,357,254,178,44
760aa6a2-7f56adf4b9306ac9.jpg,16STAGES,Diverse-LPDv2,DS2,1,27334800,767,95,176,44
760d67cd-4326630b-9734-4c3a-8097-145272fbb0f2_jpg.rf.cc5004c8c5998997452a3a55a1acbc04.jpg,16STAGES,Diverse-LPDv2,DS2,0,9633300,0,0,0,0
76224497-a674be63-cd26-474d-9093-71d0514c8f5f_jpg.rf.0d2160bc4540a9ece9c747a14e108688.jpg,16STAGES,Diverse-LPDv2,DS2,0,14318400,0,0,0,0
76356373-G_48.jpg,16STAGES,Diverse-LPDv2,DS2,2,15647800,308,626,171,43
763cbcbd-6000156.jpg,16STAGES,Diverse-LPDv2,DS2,0,1585700,0,0,0,0
764b0cc6-6000031.jpg,16STAGES,Diverse-LPDv2,DS2,0,1340600,0,0,0,0
765cba58-3002905.jpg,16STAGES,Diverse-LPDv2,DS2,0,1580900,0,0,0,0
765ccf3e-3.jpg,16STAGES,Diverse-LPDv2,DS2,0,3570900,0,0,0,0
765f3514-potholes214.png,16STAGES,Diverse-LPDv2,DS2,0,1461600,0,0,0,0
7668e2ed-8001974.jpg,16STAGES,Diverse-LPDv2,DS2,0,1643400,0,0,0,0
76883f82-1187019.jpg,16STAGES,Diverse-LPDv2,DS2,1,132127200,2352,1466,632,158
768eb536-TFfSLGccwPOZPWLK.jpeg,16STAGES,Diverse-LPDv2,DS2,1,278335900,1556,3690,147,37
768eb65d-1e799f6f-f08b-45af-baad-9be143c982bd_jpg.rf.8b1b80018cad3c4e1f2162f01a1359d1.jpg,16STAGES,Diverse-LPDv2,DS2,0,5729000,0,0,0,0
76b1c23f-5000192.jpg,16STAGES,Diverse-LPDv2,DS2,0,1761700,0,0,0,0
76bdc6cb-a-63-b_JPG.rf.6c4b659c0911ab6e7494b0e9c50eff82.jpg,16STAGES,Diverse-LPDv2,DS2,0,6751300,0,0,0,0
76bef660-df7d4dce-e2ef-4f6b-ace1-71fdea0f805b_jpg.rf.85ec9ceeecc715c887f78cd45001da34.jpg,16STAGES,Diverse-LPDv2,DS2,0,6013300,0,0,0,0
76bf875d-desert.57.jpg,16STAGES,Diverse-LPDv2,DS2,0,1172900,0,0,0,0
76d3d1eb-181.jpg,16STAGES,Diverse-LPDv2,DS2,0,2610200,0,0,0,0
76f03077-Cars373_png_jpg.rf.b68a5a89717264fe19bdb7d1e3360c17.jpg,16STAGES,Diverse-LPDv2,DS2,0,2107000,0,0,0,0
76f84bae-car6.jpg,16STAGES,Diverse-LPDv2,DS2,0,4427800,0,0,0,0
771f0ba3-PennPed00079.png,16STAGES,Diverse-LPDv2,DS2,0,2959600,0,0,0,0
77422e8b-38d6ca580d9a067f.jpg,16STAGES,Diverse-LPDv2,DS2,0,13829700,0,0,0,0
7754ab17-roof_2185.jpg,16STAGES,Diverse-LPDv2,DS2,0,1084800,0,0,0,0
77605dd5-0000631.jpg,16STAGES,Diverse-LPDv2,DS2,0,1030900,0,0,0,0
7767f04b-roof_2164.jpg,16STAGES,Diverse-LPDv2,DS2,0,986500,0,0,0,0
776d9d51-FudanPed00011.png,16STAGES,Diverse-LPDv2,DS2,0,4012100,0,0,0,0
778e1e13-officebuilding_2176.jpg,16STAGES,Diverse-LPDv2,DS2,0,1047600,0,0,0,0
778e6947-0078056.jpg,16STAGES,Diverse-LPDv2,DS2,1,25374100,1144,706,180,45
77af62a2-FudanPed00032.png,16STAGES,Diverse-LPDv2,DS2,0,4958800,0,0,0,0
77b1a43a-38f7a2fd-6d13-4a8e-a1cc-0ec8bcd6a54e_jpg.rf.9266c5f55c56d83169d1cc3d7620e47f.jpg,16STAGES,Diverse-LPDv2,DS2,0,6027300,0,0,0,0
77b38f6e-9002577.jpg,16STAGES,Diverse-LPDv2,DS2,0,1652300,0,0,0,0
77b81c52-a3459377124924f2.jpg,16STAGES,Diverse-LPDv2,DS2,0,18226700,0,0,0,0
77bd8e94-L2P_85_jpg.rf.fe977bb7dd72b827dddee4827d67be62.jpg,16STAGES,Diverse-LPDv2,DS2,0,2662000,0,0,0,0
77c7518a-bz90_jpg.rf.b14a46f80a9e79ff5bc6834884675079.jpg,16STAGES,Diverse-LPDv2,DS2,0,7135600,0,0,0,0
77c86fc8-108072960.jpg,16STAGES,Diverse-LPDv2,DS2,0,19831200,0,0,0,0
77c87bf8-a-503-_JPG.rf.6b26ec11ff8bbaded988656661dadaee.jpg,16STAGES,Diverse-LPDv2,DS2,0,8700400,0,0,0,0
77d82ce0-T_113.jpg,16STAGES,Diverse-LPDv2,DS2,0,5756100,0,0,0,0
77f199b3-portland_BdIdx_261644_BdType_apartments.jpg,16STAGES,Diverse-LPDv2,DS2,0,1240000,0,0,0,0
780437f2-b6f34f7ab468beb0.jpg,16STAGES,Diverse-LPDv2,DS2,0,10848400,0,0,0,0
780a5ed7-210.jpg,16STAGES,Diverse-LPDv2,DS2,0,3130700,0,0,0,0
7819e054-desert.312.jpg,16STAGES,Diverse-LPDv2,DS2,0,859900,0,0,0,0
78232e7f-cleveland_BdIdx_5256_BdType_commercial.jpg,16STAGES,Diverse-LPDv2,DS2,0,1041300,0,0,0,0
7824b998-L2P_27_jpg.rf.6ca0bbb521fa5bf36eab1c2a3701f60e.jpg,16STAGES,Diverse-LPDv2,DS2,0,4942500,0,0,0,0
783c9f9a-14490.jpg,16STAGES,Diverse-LPDv2,DS2,0,31728100,0,0,0,0
785763e1-Cars417_png.rf.34122e5569df9fd4fd79a40e1a790717.jpg,16STAGES,Diverse-LPDv2,DS2,0,7219100,0,0,0,0
7858290e-272dcd16-b2ec-4f07-a5d8-d31a78750697_jpg.rf.fffc140bd60d088ba1fcd0c603af3fb3.jpg,16STAGES,Diverse-LPDv2,DS2,0,7088600,0,0,0,0
785f7ab3-officebuilding_2074.jpg,16STAGES,Diverse-LPDv2,DS2,0,1052600,0,0,0,0
7869aad9-7b8842c0e2bacbd6.jpg,16STAGES,Diverse-LPDv2,DS2,0,9391400,0,0,0,0
78775ec5-6d4e06176722735d.jpg,16STAGES,Diverse-LPDv2,DS2,1,12202600,229,174,340,85
787fa8d8-2707c4a0cb077286.jpg,16STAGES,Diverse-LPDv2,DS2,0,13838800,0,0,0,0
78861346-31365120.jpg,16STAGES,Diverse-LPDv2,DS2,0,15175500,0,0,0,0
789e8ef4-car-826-_jpg.rf.65e1249a77790911ded9616910bc20d0.jpg,16STAGES,Diverse-LPDv2,DS2,0,6784300,0,0,0,0
78a1debe-3001767.jpg,16STAGES,Diverse-LPDv2,DS2,0,1523400,0,0,0,0
78a6393b-gC8V4Rfld81HD-XPBRUEPA_zoom_5___2_5.jpg,16STAGES,Diverse-LPDv2,DS2,1,21690700,342,125,391,98
78aa1f3d-48b15e68-f9ef-4cec-abee-64e83b0ec9ec_jpg.rf.c1bb18f918d8c928884d05d818d86e63.jpg,16STAGES,Diverse-LPDv2,DS2,0,7013200,0,0,0,0
78b4c416-CarLongPlateGen2362_jpg.rf.689ad5a7894e474e3f05dcc495841599.jpg,16STAGES,Diverse-LPDv2,DS2,0,2636400,0,0,0,0
78bce26a-3002059.jpg,16STAGES,Diverse-LPDv2,DS2,0,1698000,0,0,0,0
78c691f9-a-440-_JPG.rf.04774eadc5e7404be691367803867b17.jpg,16STAGES,Diverse-LPDv2,DS2,0,6741300,0,0,0,0
78c9e4b5-quandoi45_jpg.rf.f67b6c65ebc0823318c95a38fb880597.jpg,16STAGES,Diverse-LPDv2,DS2,0,4134100,0,0,0,0
78d20acf-76.jpg,16STAGES,Diverse-LPDv2,DS2,0,9390600,0,0,0,0
78d376f4-b79-ImaWcQyVx0xcoJ7Kaw_zoom_5___1_11.jpg,16STAGES,Diverse-LPDv2,DS2,0,15530900,0,0,0,0
78e12b97-AFnljV9tBEPfXdgM.jpg,16STAGES,Diverse-LPDv2,DS2,0,146635100,0,0,0,0
78e1401c-280.jpg,16STAGES,Diverse-LPDv2,DS2,0,2940300,0,0,0,0
78e24121-e0fa5534ea21e0ef.jpg,16STAGES,Diverse-LPDv2,DS2,0,13834700,0,0,0,0
78e36018-roof_2033.jpg,16STAGES,Diverse-LPDv2,DS2,0,1033200,0,0,0,0
78e5df61-0011073.jpg,16STAGES,Diverse-LPDv2,DS2,0,1474300,0,0,0,0
78fda7e5-LP_162_jpg.rf.f9e8ca8f2d64d19a9d8ac3a99c173746.jpg,16STAGES,Diverse-LPDv2,DS2,0,2246300,0,0,0,0
790e9c18-G_20.jpg,16STAGES,Diverse-LPDv2,DS2,0,13735300,0,0,0,0
790eb3d2-qcYOErRYXKfBKZuN.jpg,16STAGES,Diverse-LPDv2,DS2,0,371222800,0,0,0,0
791afe27-BJeRWkNs3CKDUUaQ2t5BRg_zoom_5___1_7.jpg,16STAGES,Diverse-LPDv2,DS2,0,57701200,0,0,0,0
791e596b-bz127_png.rf.96e61c9072df4dcff67d4a5d6faa2eab.jpg,16STAGES,Diverse-LPDv2,DS2,1,19510200,220,494,201,50
79300f34-retail_0020.jpg,16STAGES,Diverse-LPDv2,DS2,0,4246900,0,0,0,0
793e5025-quandoi18_jpg.rf.3a9a03cfbe7afcd68d2c1fba54ca851c.jpg,16STAGES,Diverse-LPDv2,DS2,0,4136100,0,0,0,0
79521044-c42ecd5332535ae7.jpg,16STAGES,Diverse-LPDv2,DS2,0,60425200,0,0,0,0
79602a20-CarLongPlateGen1182_jpg.rf.44c49d8f483a46a32187bb35c69b4cf1.jpg,16STAGES,Diverse-LPDv2,DS2,0,5930100,0,0,0,0
796815ad-retail_0039.jpg,16STAGES,Diverse-LPDv2,DS2,0,1573100,0,0,0,0
79782c80-TsNmxH9ShVSBpL8n.jpg,16STAGES,Diverse-LPDv2,DS2,1,356135100,19,694,137,34
7979f92b-industrial_1201.jpg,16STAGES,Diverse-LPDv2,DS2,0,1943800,0,0,0,0
7994b566-0003596.jpg,16STAGES,Diverse-LPDv2,DS2,0,36451800,0,0,0,0
79a884d1-6000296.jpg,16STAGES,Diverse-LPDv2,DS2,0,3354300,0,0,0,0
79ad8824-kansas_BdIdx_18484_BdType_church.jpg,16STAGES,Diverse-LPDv2,DS2,0,1715000,0,0,0,0
79b716ce-CarLongPlateGen3170_jpg.rf.c29ac2712b73000a302816c74557d765.jpg,16STAGES,Diverse-LPDv2,DS2,0,3720300,0,0,0,0
79b861c3-741a91aebd56f96c.jpg,16STAGES,Diverse-LPDv2,DS2,0,13250700,0,0,0,0
79bf6dce-photo_2023-02-12_07-55-09_jpg.rf.ec174cf0262cba95d7aeed61304bf0cc.jpg,16STAGES,Diverse-LPDv2,DS2,1,6857500,204,405,162,40
79d2a7f9-industrial_1117.jpg,16STAGES,Diverse-LPDv2,DS2,0,950200,0,0,0,0
79d9541f-101.jpg,16STAGES,Diverse-LPDv2,DS2,0,3266100,0,0,0,0
79fac465-Cars132_png.rf.1dd2b4d51c15ade4beb4282c5b4ef393.jpg,16STAGES,Diverse-LPDv2,DS2,0,8158600,0,0,0,0
7a147695-car-804-_jpg.rf.743a07caf83c999ab1914ed76ec491fd.jpg,16STAGES,Diverse-LPDv2,DS2,0,10056400,0,0,0,0
7a26f64d-Av4MR65awfYRqBFf.jpg,16STAGES,Diverse-LPDv2,DS2,0,40524900,0,0,0,0
7a2e5163-CarLongPlateGen3853_jpg.rf.98df923beb0325ebb8a515ecd0392efe.jpg,16STAGES,Diverse-LPDv2,DS2,0,3798200,0,0,0,0
7a33bfd2-92002709-4870-43a5-91ad-1d0b08db75a4_jpg.rf.0a2fe48a909ad13f0154f6d40def6d8c.jpg,16STAGES,Diverse-LPDv2,DS2,0,8052300,0,0,0,0
7a47e7cf-201.jpg,16STAGES,Diverse-LPDv2,DS2,0,3816000,0,0,0,0
7a51f9fe-retail_0167.jpg,16STAGES,Diverse-LPDv2,DS2,0,1115600,0,0,0,0
7a54ccf3-xemay1581_jpg.rf.da62cc37c07ccf97ed38032a2e13bd10.jpg,16STAGES,Diverse-LPDv2,DS2,0,2839300,0,0,0,0
7a5d7f91-13a27423d95dde4b.jpg,16STAGES,Diverse-LPDv2,DS2,0,14209000,0,0,0,0
7a811c39-OD4.jpg,16STAGES,Diverse-LPDv2,DS2,0,2967100,0,0,0,0
7a8b60ff-Cars190_png.rf.a32c401bbdac0910549d17fc5faafa52.jpg,16STAGES,Diverse-LPDv2,DS2,0,7628700,0,0,0,0
7a90a2ff-FudanPed00066.png,16STAGES,Diverse-LPDv2,DS2,0,3155800,0,0,0,0
7a91d295-00000373.jpg,16STAGES,Diverse-LPDv2,DS2,0,13577200,0,0,0,0
7aa8ca5f-industrial_1100.jpg,16STAGES,Diverse-LPDv2,DS2,0,1000700,0,0,0,0
7aa97ec1-brightnessquandoi7_jpg.rf.f70f8b9b19e6e9fb59e74ad050a8c988.jpg,16STAGES,Diverse-LPDv2,DS2,0,2970800,0,0,0,0
7ac67979-car8.jpg,16STAGES,Diverse-LPDv2,DS2,0,32606900,0,0,0,0
7acbb172-25kKSDUDPbo-UhT1qbvhyg_zoom_5___1_11.jpg,16STAGES,Diverse-LPDv2,DS2,0,20929500,0,0,0,0
7aced2af-83.jpg,16STAGES,Diverse-LPDv2,DS2,0,2778900,0,0,0,0
7ad43c85-Cars359_png.rf.dd224c82f923a5085724b3d03ef2eb09.jpg,16STAGES,Diverse-LPDv2,DS2,1,7680500,198,282,183,46
7ae71407-potholes636.png,16STAGES,Diverse-LPDv2,DS2,0,3818900,0,0,0,0
7af0a451-officebuilding_2171.jpg,16STAGES,Diverse-LPDv2,DS2,0,1360800,0,0,0,0
7b0325b0-Cars306_png_jpg.rf.b0de30877d7f7b40e942cd0e11d5db06.jpg,16STAGES,Diverse-LPDv2,DS2,0,6358700,0,0,0,0
7b033080-PennPed00045.png,16STAGES,Diverse-LPDv2,DS2,0,10042000,0,0,0,0
