file,type,dataset,detected_count,time_ns,first_x,first_y,first_w,first_h
6d38a233-G_98.jpg,Diverse-LPDv2,DS2,0,11935800,0,0,0,0
6d5a259b-brightnessquandoi25_jpg.rf.060073a05707cd280b2f5e6838599f0c.jpg,Diverse-LPDv2,DS2,0,5257100,0,0,0,0
6d5b1b46-66d045aaec08393e.jpg,Diverse-LPDv2,DS2,0,15006900,0,0,0,0
6d645fc8-LP_12_jpg.rf.5a2ea14979af5c078253c5c297be395d.jpg,Diverse-LPDv2,DS2,0,2866000,0,0,0,0
6d6852eb-cleveland_BdIdx_21913_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,1101100,0,0,0,0
6d896b3e-industrial_1138.jpg,Diverse-LPDv2,DS2,0,673000,0,0,0,0
6d8d0b1a-a-447-_JPG.rf.4eaa6cbd848e003eab9452140e77f9ae.jpg,Diverse-LPDv2,DS2,0,6107700,0,0,0,0
6d9d3a01-a-490-_JPG.rf.8b1fcef337c3fa33ae26a518628b2288.jpg,Diverse-LPDv2,DS2,0,6297600,0,0,0,0
6da990d1-cropquandoi87_jpg.rf.69c8b32ffb2e6f0517b19c03f1e6a654.jpg,Diverse-LPDv2,DS2,0,4684400,0,0,0,0
6db515f4-044417ca6134604f.jpg,Diverse-LPDv2,DS2,0,12823300,0,0,0,0
6db8eb94-233.jpg,Diverse-LPDv2,DS2,0,2920300,0,0,0,0
6dbb08f0-G_43.jpg,Diverse-LPDv2,DS2,0,3604800,0,0,0,0
6dc090ec-778b68ea881bd33c.jpg,Diverse-LPDv2,DS2,2,12702000,43,379,270,68
6dca274b-0_YSepsUkp0JyU_7hMWOXw_zoom_5___1_2.jpg,Diverse-LPDv2,DS2,0,20726200,0,0,0,0
6dce3526-9003339.jpg,Diverse-LPDv2,DS2,0,1585600,0,0,0,0
6dd13298-0fbd1b85fc01d2ae.jpg,Diverse-LPDv2,DS2,0,13437700,0,0,0,0
6dd394a7-Cars246_png.rf.6f2995ae0e8f5d53c0405f713ce1b3ed.jpg,Diverse-LPDv2,DS2,0,6967800,0,0,0,0
6dec40be-kansas_BdIdx_14821_BdType_church.jpg,Diverse-LPDv2,DS2,0,1484900,0,0,0,0
6df231c3-3003122.jpg,Diverse-LPDv2,DS2,0,1357400,0,0,0,0
6df3078b-188.jpg,Diverse-LPDv2,DS2,0,3657700,0,0,0,0
6e027c08-1MOf0x76euyhCEnr0Des2w_zoom_5___1_11.jpg,Diverse-LPDv2,DS2,0,21415500,0,0,0,0
6e02fdc6-272.jpg,Diverse-LPDv2,DS2,0,2240700,0,0,0,0
6e12e908-182.jpg,Diverse-LPDv2,DS2,0,2668900,0,0,0,0
6e3b5faa-sandiego_BdIdx_16672_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,1562400,0,0,0,0
6e4965e3-xemay1552_jpg.rf.89c1ec8e21a956992e70933ddd2021ce.jpg,Diverse-LPDv2,DS2,0,2624400,0,0,0,0
6e53c2b6-CarLongPlateGen1140_jpg.rf.8d775fd6ec26551cf630dc5356ebd0f1.jpg,Diverse-LPDv2,DS2,0,2072800,0,0,0,0
6e590dfb-6000082.jpg,Diverse-LPDv2,DS2,0,1885400,0,0,0,0
6e65f338-232.jpg,Diverse-LPDv2,DS2,0,3716000,0,0,0,0
6e7e12f5-b2e155bc690c80ce.jpg,Diverse-LPDv2,DS2,0,10542700,0,0,0,0
6e7f8d84-5000173.jpg,Diverse-LPDv2,DS2,0,1695400,0,0,0,0
6e8af3b5-video3_470.jpg,Diverse-LPDv2,DS2,0,19582600,0,0,0,0
6e8e81b2-2SyOpYQ85373ulfV.jpeg,Diverse-LPDv2,DS2,0,163370100,0,0,0,0
6ea57bab-kansas_BdIdx_32312_BdType_house.jpg,Diverse-LPDv2,DS2,0,1689900,0,0,0,0
6ecbcd99-5000147.jpg,Diverse-LPDv2,DS2,0,1496500,0,0,0,0
6ee418e6-car-812-_jpg.rf.3f8f9a5813b2046cc5a260296c96d454.jpg,Diverse-LPDv2,DS2,0,8193300,0,0,0,0
6ee7a023-6f8cef14e8336cba.jpg,Diverse-LPDv2,DS2,0,9938400,0,0,0,0
6ee7b89f-f84d00d2-6753-45d0-9c91-774fbf87168d_jpg.rf.62a159a450d72a2e15899f277bfa2607.jpg,Diverse-LPDv2,DS2,0,6686000,0,0,0,0
6eec962d-LP_75_jpg.rf.cd8253fc42b575001cf77b5883b2055d.jpg,Diverse-LPDv2,DS2,0,2954400,0,0,0,0
6ef3de37-0WZnbwqWnzJvj8T2tBTL2Q_zoom_5___1_11.jpg,Diverse-LPDv2,DS2,0,16497800,0,0,0,0
6f037f09-cleveland_BdIdx_28968_BdType_church.jpg,Diverse-LPDv2,DS2,0,1449200,0,0,0,0
6f3c9bee-0105146.jpg,Diverse-LPDv2,DS2,0,1141100,0,0,0,0
6f474b47-04e803c2a114a6b0.jpg,Diverse-LPDv2,DS2,0,11286200,0,0,0,0
6f4ed3d3-portland_BdIdx_37306_BdType_garage.jpg,Diverse-LPDv2,DS2,0,1155300,0,0,0,0
6f523a7c-sandiego_BdIdx_18150_BdType_house.jpg,Diverse-LPDv2,DS2,0,711100,0,0,0,0
6f668e9c-PennPed00004.png,Diverse-LPDv2,DS2,0,5572500,0,0,0,0
6f6c1d5d-3002909.jpg,Diverse-LPDv2,DS2,0,1799700,0,0,0,0
6f7744ac-G_15.jpg,Diverse-LPDv2,DS2,0,6495600,0,0,0,0
6f7e032f-car-134-_jpg.rf.827f7d5e9d35ed5db2b4c25a558fc5d1.jpg,Diverse-LPDv2,DS2,0,9886800,0,0,0,0
6f7f4f4c-84b362322b43c594.jpg,Diverse-LPDv2,DS2,1,11060000,172,134,463,116
6f90da68-55ed09fe-9a84-40a8-86ee-9c9038ec43d3_jpg.rf.056385d6f60e91f1590bc2540a5ff0b1.jpg,Diverse-LPDv2,DS2,1,6077200,171,48,230,58
6f928018-portland_BdIdx_59350_BdType_roof.jpg,Diverse-LPDv2,DS2,0,1134000,0,0,0,0
6fb943c7-sandiego_BdIdx_16949_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,735200,0,0,0,0
6fd2da67-efd6644f-2153-4f89-be83-39cd6a631542_jpg.rf.9420990d5396e55206260e677c47ec55.jpg,Diverse-LPDv2,DS2,0,6195200,0,0,0,0
6fdcae64-bz101_jpg.rf.12ce8f3c650379cc03c23b7a397392e0.jpg,Diverse-LPDv2,DS2,0,7474400,0,0,0,0
6fe9fad3-283.jpg,Diverse-LPDv2,DS2,0,2818800,0,0,0,0
6ff7e81e-16789af24af158d8.jpg,Diverse-LPDv2,DS2,1,18310800,374,477,259,65
6ffec26f-potholes378.png,Diverse-LPDv2,DS2,0,3205300,0,0,0,0
70121768-roof_2131.jpg,Diverse-LPDv2,DS2,0,1062700,0,0,0,0
70221235-officebuilding_2077.jpg,Diverse-LPDv2,DS2,0,697300,0,0,0,0
702b20a3-potholes454.png,Diverse-LPDv2,DS2,0,2642400,0,0,0,0
7041de70-xemayBigPlate60_jpg.rf.af4e94248ea45078cbf956ed20a2d54a.jpg,Diverse-LPDv2,DS2,0,4424100,0,0,0,0
70569480-roof_2143.jpg,Diverse-LPDv2,DS2,0,1210100,0,0,0,0
705c1d3e-portland_BdIdx_107265_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,735300,0,0,0,0
706240f9-sandiego_BdIdx_18497_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,709200,0,0,0,0
706b654b-sandiego_BdIdx_16863_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,744400,0,0,0,0
70770e83-a-504-_JPG.rf.364b9c4e3205da0b52d2b558e7892b64.jpg,Diverse-LPDv2,DS2,0,6110500,0,0,0,0
7081871b-EZ7cqGzXWVTxhA034-bx1w_zoom_5___2_7.jpg,Diverse-LPDv2,DS2,0,18505000,0,0,0,0
7094a313-kansas_BdIdx_37849_BdType_retail.jpg,Diverse-LPDv2,DS2,0,959500,0,0,0,0
70a0b113-austin_BdIdx_9980_BdType_house.jpg,Diverse-LPDv2,DS2,0,577900,0,0,0,0
70aada08-BxU4_ZUgR3iQ1zY0ABUzWA_zoom_5___1_5.jpg,Diverse-LPDv2,DS2,0,16736300,0,0,0,0
70b09558-9003836.jpg,Diverse-LPDv2,DS2,0,1724700,0,0,0,0
70bc6f95-3eR9c5qTu0-SDHAntJqoAA_zoom_5___1_7.jpg,Diverse-LPDv2,DS2,0,16295800,0,0,0,0
70bd9f6d-9003378.jpg,Diverse-LPDv2,DS2,0,1925400,0,0,0,0
70c07b28-4728197d-c150-4707-b1a9-4f32dcffe42d_jpg.rf.3f445d746da286c6a4d5ee64f4243a63.jpg,Diverse-LPDv2,DS2,0,6142700,0,0,0,0
70d394fa-potholes353.png,Diverse-LPDv2,DS2,0,2303000,0,0,0,0
70dec405-kansas_BdIdx_38048_BdType_retail.jpg,Diverse-LPDv2,DS2,0,1050700,0,0,0,0
70e186a6-video2_4340.jpg,Diverse-LPDv2,DS2,0,5462800,0,0,0,0
70f4e73a-kansas_BdIdx_13046_BdType_office.jpg,Diverse-LPDv2,DS2,0,1161000,0,0,0,0
710bdbb4-171.jpg,Diverse-LPDv2,DS2,0,3357600,0,0,0,0
7111eb9e-LP_241_jpg.rf.bd4e754cb49b4a55246ad9750d737a79.jpg,Diverse-LPDv2,DS2,0,10959700,0,0,0,0
7114ee25-r711.jpg,Diverse-LPDv2,DS2,0,8080700,0,0,0,0
712b8151-Cars134_png.rf.b9b2a4ef0f511e402adbe1b6406778ed.jpg,Diverse-LPDv2,DS2,0,6612800,0,0,0,0
712d2418-brightnessquandoi98_jpg.rf.6ccbd1387df4079c3ddd178bd352ea28.jpg,Diverse-LPDv2,DS2,0,4199100,0,0,0,0
712de785-CarLongPlateGen1235_jpg.rf.39fc0d2def155c8c07674b1293f5a0ba.jpg,Diverse-LPDv2,DS2,0,2507900,0,0,0,0
7140ac50-L2P_29_jpg.rf.8ebf062be326632ef5d53d747df01a63.jpg,Diverse-LPDv2,DS2,0,4356900,0,0,0,0
71456ffa-4ae33ba768e75cf8.jpg,Diverse-LPDv2,DS2,1,14523400,146,104,160,40
7146c9ae-a-466-_JPG.rf.f6707ce6a4dded6687a64c8c70d0b6cb.jpg,Diverse-LPDv2,DS2,0,6068800,0,0,0,0
71595d08-aead9d22ef8d4dfc.jpg,Diverse-LPDv2,DS2,0,9812300,0,0,0,0
71688e86-1hO6gNBn8fOb0aZYzYASvw_zoom_5___1_5.jpg,Diverse-LPDv2,DS2,0,18720000,0,0,0,0
716e26fb-422aaf6f-dd4a-450f-ac6b-65966ab512d0___1431956d1446017445-number-pla_Tgyt6zv.jpeg,Diverse-LPDv2,DS2,0,12180100,0,0,0,0
71731343-T_159.jpg,Diverse-LPDv2,DS2,0,10954300,0,0,0,0
7173cc20-CarLongPlateGen3365_jpg.rf.0b1e7aa127767047f625e9eaffa07bd0.jpg,Diverse-LPDv2,DS2,0,2784500,0,0,0,0
71970f7b-RhAPScDkNQQ8bixW.jpeg,Diverse-LPDv2,DS2,2,167308300,153,1664,297,75
71a241bf-industrial_1134.jpg,Diverse-LPDv2,DS2,0,1075900,0,0,0,0
71ac8f90-LP_154_jpg.rf.715635947d22ad8c3936a1fae98ee6b8.jpg,Diverse-LPDv2,DS2,0,2933900,0,0,0,0
71b639a9-27.jpg,Diverse-LPDv2,DS2,0,3836600,0,0,0,0
71b834bb-08481c03daf6f35d.jpg,Diverse-LPDv2,DS2,1,13959100,508,605,140,35
71be17d5-6000118.jpg,Diverse-LPDv2,DS2,0,2086600,0,0,0,0
71bff3bd-40.jpg,Diverse-LPDv2,DS2,0,3815600,0,0,0,0
71c7199f-212.jpg,Diverse-LPDv2,DS2,0,3692400,0,0,0,0
71c89f72-P7aOswp8bwapspiV.jpg,Diverse-LPDv2,DS2,5,255876000,1004,3158,225,56
71dc0f41-portland_BdIdx_12731_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,1095700,0,0,0,0
71e53bf6-CarLongPlateGen1065_jpg.rf.b1077d833838f8c116cfab9886cc9cf2.jpg,Diverse-LPDv2,DS2,0,2508300,0,0,0,0
7203df58-officebuilding_2189.jpg,Diverse-LPDv2,DS2,0,1372200,0,0,0,0
7205a4bd-5000204.jpg,Diverse-LPDv2,DS2,0,2287400,0,0,0,0
7209e25a-PennPed00018.png,Diverse-LPDv2,DS2,0,3586300,0,0,0,0
721104db-car10.jpg,Diverse-LPDv2,DS2,1,8078100,200,146,252,63
72135bc2-portland_BdIdx_107182_BdType_roof.jpg,Diverse-LPDv2,DS2,0,1811900,0,0,0,0
7217acf3-LP_260_jpg.rf.891b881694330e6c2eb782e5f9007935.jpg,Diverse-LPDv2,DS2,0,12328000,0,0,0,0
72269041-officebuilding_2118.jpg,Diverse-LPDv2,DS2,0,1365500,0,0,0,0
72395839-kansas_BdIdx_31801_BdType_house.jpg,Diverse-LPDv2,DS2,0,1228600,0,0,0,0
7248e1d5-Cars390_png.rf.616584e8927a9bcdcba0c5f2d7282803.jpg,Diverse-LPDv2,DS2,0,8980500,0,0,0,0
7253f8fa--8AP1xB-Cz7sCHXcju_E6A_zoom_5___1_6.jpg,Diverse-LPDv2,DS2,0,24109300,0,0,0,0
72590bb6-FEmHA_hN10ZWMwUiB6f1CA_zoom_5___1_10.jpg,Diverse-LPDv2,DS2,0,22142200,0,0,0,0
725e6b7b-PennPed00009.png,Diverse-LPDv2,DS2,0,7190500,0,0,0,0
725f79d3-fc768c58-c6d3-45e1-8cc1-98a633f89cf7_jpg.rf.25e43f43d6b45e0a954f348b96f2ab19.jpg,Diverse-LPDv2,DS2,0,6414800,0,0,0,0
7262a750-3085cfef-e10c-4122-8686-8b5120259d5e_jpg.rf.98bcd7650682dce2b108e44d4376afe6.jpg,Diverse-LPDv2,DS2,0,5807200,0,0,0,0
7267fe93-25.jpg,Diverse-LPDv2,DS2,0,11404600,0,0,0,0
727736e9-G_97.jpg,Diverse-LPDv2,DS2,0,13787500,0,0,0,0
728b4074-car177.jpg,Diverse-LPDv2,DS2,0,2454000,0,0,0,0
728eae89-car-488-_jpg.rf.e978cd5d1d0111d8127e06d45eda14de.jpg,Diverse-LPDv2,DS2,0,5314200,0,0,0,0
72996265-kansas_BdIdx_18493_BdType_church.jpg,Diverse-LPDv2,DS2,0,1201400,0,0,0,0
729d5de7-PennPed00044.png,Diverse-LPDv2,DS2,0,3993900,0,0,0,0
72a30812-cleveland_BdIdx_21640_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,1305700,0,0,0,0
72b591f2-yCG0wTE70yP1QWc5.jpeg,Diverse-LPDv2,DS2,0,170979800,0,0,0,0
72b94705-b2a7861161faeec4.jpg,Diverse-LPDv2,DS2,0,16190600,0,0,0,0
72ba5e33-44d9f39113512e16.jpg,Diverse-LPDv2,DS2,0,13819300,0,0,0,0
72c802e8-car-824-_jpg.rf.2c380ae6fc8809965a18824d603d4c13.jpg,Diverse-LPDv2,DS2,0,5782700,0,0,0,0
72d237a2-0018644.jpg,Diverse-LPDv2,DS2,1,32883800,456,800,207,52
72dd1179-kansas_BdIdx_16889_BdType_office.jpg,Diverse-LPDv2,DS2,0,1244600,0,0,0,0
72ebfd33-a-539-_JPG.rf.42f8118f7e075d0a1a9f37618938ae5e.jpg,Diverse-LPDv2,DS2,0,6926200,0,0,0,0
72f7361f-036221c6bdaec44c.jpg,Diverse-LPDv2,DS2,0,10995100,0,0,0,0
72fc0014-car-676-_jpg.rf.efedf69d16b903695e70aa78b0f2666c.jpg,Diverse-LPDv2,DS2,0,13392700,0,0,0,0
72ff15fb-car-544-_jpg.rf.e7bc3c602efa213118ab70090cf7b229.jpg,Diverse-LPDv2,DS2,0,3235100,0,0,0,0
730b2679-kansas_BdIdx_29062_BdType_garage.jpg,Diverse-LPDv2,DS2,0,1080100,0,0,0,0
731438d2-197.jpg,Diverse-LPDv2,DS2,0,3538400,0,0,0,0
7320dac9-FudanPed00007.png,Diverse-LPDv2,DS2,0,4134700,0,0,0,0
732cc943-WarjSKD5AnkKDtGP.jpg,Diverse-LPDv2,DS2,0,163042100,0,0,0,0
733c42c8-1100016.jpg,Diverse-LPDv2,DS2,0,3602200,0,0,0,0
734ed967-a_25.jpg,Diverse-LPDv2,DS2,4,36353600,1049,205,174,44
7350c00e-xemayBigPlate87_jpg.rf.74b3451c25be45c97c95606680d16512.jpg,Diverse-LPDv2,DS2,0,8724000,0,0,0,0
735ca360-industrial_1251.jpg,Diverse-LPDv2,DS2,0,1539500,0,0,0,0
73648821-6000176.jpg,Diverse-LPDv2,DS2,0,1673100,0,0,0,0
736a918d-a-74-_JPG.rf.9db95f850b0cd0902d9fb186dfb56a73.jpg,Diverse-LPDv2,DS2,0,7334200,0,0,0,0
737534f9-AR8.jpg,Diverse-LPDv2,DS2,0,2752300,0,0,0,0
737f522d-1FrknOrkRCRTdVuYFDA5Rg_zoom_5___1_0.jpg,Diverse-LPDv2,DS2,0,17907800,0,0,0,0
7388c851-f749f38a8f6caafa.jpg,Diverse-LPDv2,DS2,0,13991100,0,0,0,0
73a3433b-0YiPhdNg6lHugEsYyI4i9w_zoom_5___1_8.jpg,Diverse-LPDv2,DS2,0,21374200,0,0,0,0
73a377ba-ca156c700b180347.jpg,Diverse-LPDv2,DS2,0,12911300,0,0,0,0
73a459cd-LP_50_jpg.rf.a9818d34b975104d8887317498202e74.jpg,Diverse-LPDv2,DS2,0,2779900,0,0,0,0
73a4a4f7-BNgCu2uPxXNuwHxemIhjmg_zoom_5___1_8.jpg,Diverse-LPDv2,DS2,0,17384200,0,0,0,0
73aebfb4-xemay132_jpg.rf.8c06362c570117395b8098f2a5580744.jpg,Diverse-LPDv2,DS2,0,2465200,0,0,0,0
73e940b7-bz81_jpg.rf.963fb9ad63f09def53f317d0e4a42e57.jpg,Diverse-LPDv2,DS2,0,8391000,0,0,0,0
73ea0027-LP_212_jpg.rf.77fe8dedd64d53f3893fbd2f49b823c1.jpg,Diverse-LPDv2,DS2,0,10054700,0,0,0,0
73f537a5-roof_2030.jpg,Diverse-LPDv2,DS2,0,1134300,0,0,0,0
73f7e0ec-0uIx5Cy_wz0NyX0-4hC4yg_zoom_5___1_7.jpg,Diverse-LPDv2,DS2,0,19129800,0,0,0,0
73fd2c88-potholes568.png,Diverse-LPDv2,DS2,0,2835100,0,0,0,0
73fd47f6-L2P_47_jpg.rf.739bbc04e36f69a400aee346b3612092.jpg,Diverse-LPDv2,DS2,0,4694400,0,0,0,0
74086d38-retail_0024.jpg,Diverse-LPDv2,DS2,0,1098200,0,0,0,0
7413d9b8-r164.jpg,Diverse-LPDv2,DS2,0,8444800,0,0,0,0
742292d9-5000194.jpg,Diverse-LPDv2,DS2,0,1547500,0,0,0,0
74412e35-74.jpg,Diverse-LPDv2,DS2,0,90906200,0,0,0,0
745fb0f6-37.jpg,Diverse-LPDv2,DS2,0,3910400,0,0,0,0
74930efe-3000469.jpg,Diverse-LPDv2,DS2,0,1495200,0,0,0,0
749ec641-ee74cbe902979f18.jpg,Diverse-LPDv2,DS2,0,11993500,0,0,0,0
74a83e3b-Cars159_png.rf.26717d62b71449f56c54e49ee20f2317.jpg,Diverse-LPDv2,DS2,0,6401800,0,0,0,0
74b98fd0-sandiego_BdIdx_19792_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,1716000,0,0,0,0
74ce2e33-9ac70d1f-9f83-40a8-953c-670a31e82157_jpg.rf.c37c85f630eab976bb9909835914e3a7.jpg,Diverse-LPDv2,DS2,3,7129900,193,384,152,38
74d9825d-potholes370.png,Diverse-LPDv2,DS2,0,3666800,0,0,0,0
74f9ee85-L2P_63_jpg.rf.15a1416dc0f9daeb848b25f240de506c.jpg,Diverse-LPDv2,DS2,0,2310200,0,0,0,0
75052005-a_61.jpg,Diverse-LPDv2,DS2,0,18007200,0,0,0,0
751385c7-00000030.jpg,Diverse-LPDv2,DS2,0,6423700,0,0,0,0
7520a4a6--8KnqMOe7Bm1ZaLT8_Hc9w_zoom_5___1_11.jpg,Diverse-LPDv2,DS2,0,18711600,0,0,0,0
7536be54-35.jpg,Diverse-LPDv2,DS2,1,4478200,180,321,163,40
75402dbd-67.jpg,Diverse-LPDv2,DS2,0,3539000,0,0,0,0
755da931-bHv7fb2CNkW0SEqWzi0PwA_zoom_5___1_8.jpg,Diverse-LPDv2,DS2,0,18475500,0,0,0,0
756c0f60-3q4GShDxOzAetguzyH9pKA_zoom_5___1_7.jpg,Diverse-LPDv2,DS2,0,16767400,0,0,0,0
756ef948-austin_BdIdx_10885_BdType_garage.jpg,Diverse-LPDv2,DS2,0,1060600,0,0,0,0
7594d5ac-roof_2150.jpg,Diverse-LPDv2,DS2,0,714300,0,0,0,0
75a2dc6c-kansas_BdIdx_39229_BdType_church.jpg,Diverse-LPDv2,DS2,0,702300,0,0,0,0
75a518c6-67945cf7a6beccdf.jpg,Diverse-LPDv2,DS2,0,10909300,0,0,0,0
75a73ed1-0001582.jpg,Diverse-LPDv2,DS2,0,28504300,0,0,0,0
75c0edec-bWMURSmGAPPIDoHSUx2A3Q_zoom_5___1_5.jpg,Diverse-LPDv2,DS2,1,15153600,120,882,174,44
75d31bd7-b8d98efb-965e-4ad0-8d04-e0c8b87604b4_jpg.rf.07712f548670c35134db163e91fff0f3.jpg,Diverse-LPDv2,DS2,0,5842100,0,0,0,0
75e23d85-99167fb933a008b0.jpg,Diverse-LPDv2,DS2,0,9754400,0,0,0,0
75fdc4e8-ELF5QORKQYTYTGPLDUXXLYXDWM-2017677651.jpg,Diverse-LPDv2,DS2,0,7368900,0,0,0,0
7603ebb2-ngoaigiao15_jpg.rf.56f62038257eb92051661f6b3f12bd5c.jpg,Diverse-LPDv2,DS2,0,3294700,0,0,0,0
76055633-61.jpg,Diverse-LPDv2,DS2,2,7459700,357,254,178,44
760aa6a2-7f56adf4b9306ac9.jpg,Diverse-LPDv2,DS2,1,12047400,767,95,176,44
760d67cd-4326630b-9734-4c3a-8097-145272fbb0f2_jpg.rf.cc5004c8c5998997452a3a55a1acbc04.jpg,Diverse-LPDv2,DS2,0,6467000,0,0,0,0
76224497-a674be63-cd26-474d-9093-71d0514c8f5f_jpg.rf.0d2160bc4540a9ece9c747a14e108688.jpg,Diverse-LPDv2,DS2,0,6218000,0,0,0,0
76356373-G_48.jpg,Diverse-LPDv2,DS2,2,13155200,308,626,171,43
763cbcbd-6000156.jpg,Diverse-LPDv2,DS2,0,1791700,0,0,0,0
764b0cc6-6000031.jpg,Diverse-LPDv2,DS2,0,1018000,0,0,0,0
765cba58-3002905.jpg,Diverse-LPDv2,DS2,0,1292600,0,0,0,0
765ccf3e-3.jpg,Diverse-LPDv2,DS2,0,3216700,0,0,0,0
765f3514-potholes214.png,Diverse-LPDv2,DS2,0,1900500,0,0,0,0
7668e2ed-8001974.jpg,Diverse-LPDv2,DS2,0,2965500,0,0,0,0
76883f82-1187019.jpg,Diverse-LPDv2,DS2,1,122835900,2352,1466,632,158
768eb536-TFfSLGccwPOZPWLK.jpeg,Diverse-LPDv2,DS2,1,227441000,1556,3690,147,37
768eb65d-1e799f6f-f08b-45af-baad-9be143c982bd_jpg.rf.8b1b80018cad3c4e1f2162f01a1359d1.jpg,Diverse-LPDv2,DS2,0,5711800,0,0,0,0
76b1c23f-5000192.jpg,Diverse-LPDv2,DS2,0,1358300,0,0,0,0
76bdc6cb-a-63-b_JPG.rf.6c4b659c0911ab6e7494b0e9c50eff82.jpg,Diverse-LPDv2,DS2,0,7070400,0,0,0,0
76bef660-df7d4dce-e2ef-4f6b-ace1-71fdea0f805b_jpg.rf.85ec9ceeecc715c887f78cd45001da34.jpg,Diverse-LPDv2,DS2,0,5833300,0,0,0,0
76bf875d-desert.57.jpg,Diverse-LPDv2,DS2,0,1236900,0,0,0,0
76d3d1eb-181.jpg,Diverse-LPDv2,DS2,0,3150200,0,0,0,0
76f03077-Cars373_png_jpg.rf.b68a5a89717264fe19bdb7d1e3360c17.jpg,Diverse-LPDv2,DS2,0,2273700,0,0,0,0
76f84bae-car6.jpg,Diverse-LPDv2,DS2,0,4684700,0,0,0,0
771f0ba3-PennPed00079.png,Diverse-LPDv2,DS2,0,3609300,0,0,0,0
77422e8b-38d6ca580d9a067f.jpg,Diverse-LPDv2,DS2,0,12795200,0,0,0,0
7754ab17-roof_2185.jpg,Diverse-LPDv2,DS2,0,1052200,0,0,0,0
77605dd5-0000631.jpg,Diverse-LPDv2,DS2,0,1514200,0,0,0,0
7767f04b-roof_2164.jpg,Diverse-LPDv2,DS2,0,967900,0,0,0,0
776d9d51-FudanPed00011.png,Diverse-LPDv2,DS2,0,4157700,0,0,0,0
778e1e13-officebuilding_2176.jpg,Diverse-LPDv2,DS2,0,1048300,0,0,0,0
778e6947-0078056.jpg,Diverse-LPDv2,DS2,1,26872200,1144,706,180,45
77af62a2-FudanPed00032.png,Diverse-LPDv2,DS2,0,4434800,0,0,0,0
77b1a43a-38f7a2fd-6d13-4a8e-a1cc-0ec8bcd6a54e_jpg.rf.9266c5f55c56d83169d1cc3d7620e47f.jpg,Diverse-LPDv2,DS2,0,5848700,0,0,0,0
77b38f6e-9002577.jpg,Diverse-LPDv2,DS2,0,1617000,0,0,0,0
77b81c52-a3459377124924f2.jpg,Diverse-LPDv2,DS2,0,13365000,0,0,0,0
77bd8e94-L2P_85_jpg.rf.fe977bb7dd72b827dddee4827d67be62.jpg,Diverse-LPDv2,DS2,0,2131700,0,0,0,0
77c7518a-bz90_jpg.rf.b14a46f80a9e79ff5bc6834884675079.jpg,Diverse-LPDv2,DS2,0,6125400,0,0,0,0
77c86fc8-108072960.jpg,Diverse-LPDv2,DS2,0,15323900,0,0,0,0
77c87bf8-a-503-_JPG.rf.6b26ec11ff8bbaded988656661dadaee.jpg,Diverse-LPDv2,DS2,0,5926400,0,0,0,0
77d82ce0-T_113.jpg,Diverse-LPDv2,DS2,0,6109500,0,0,0,0
77f199b3-portland_BdIdx_261644_BdType_apartments.jpg,Diverse-LPDv2,DS2,0,1103100,0,0,0,0
780437f2-b6f34f7ab468beb0.jpg,Diverse-LPDv2,DS2,0,11644100,0,0,0,0
780a5ed7-210.jpg,Diverse-LPDv2,DS2,0,3272300,0,0,0,0
7819e054-desert.312.jpg,Diverse-LPDv2,DS2,0,1416500,0,0,0,0
78232e7f-cleveland_BdIdx_5256_BdType_commercial.jpg,Diverse-LPDv2,DS2,0,1442300,0,0,0,0
7824b998-L2P_27_jpg.rf.6ca0bbb521fa5bf36eab1c2a3701f60e.jpg,Diverse-LPDv2,DS2,0,5188700,0,0,0,0
783c9f9a-14490.jpg,Diverse-LPDv2,DS2,0,24773100,0,0,0,0
785763e1-Cars417_png.rf.34122e5569df9fd4fd79a40e1a790717.jpg,Diverse-LPDv2,DS2,0,5922400,0,0,0,0
7858290e-272dcd16-b2ec-4f07-a5d8-d31a78750697_jpg.rf.fffc140bd60d088ba1fcd0c603af3fb3.jpg,Diverse-LPDv2,DS2,0,5928000,0,0,0,0
785f7ab3-officebuilding_2074.jpg,Diverse-LPDv2,DS2,0,1290600,0,0,0,0
7869aad9-7b8842c0e2bacbd6.jpg,Diverse-LPDv2,DS2,0,10343900,0,0,0,0
78775ec5-6d4e06176722735d.jpg,Diverse-LPDv2,DS2,1,14185200,229,174,340,85
787fa8d8-2707c4a0cb077286.jpg,Diverse-LPDv2,DS2,0,12687900,0,0,0,0
78861346-31365120.jpg,Diverse-LPDv2,DS2,0,11906100,0,0,0,0
789e8ef4-car-826-_jpg.rf.65e1249a77790911ded9616910bc20d0.jpg,Diverse-LPDv2,DS2,0,6115300,0,0,0,0
78a1debe-3001767.jpg,Diverse-LPDv2,DS2,0,1954300,0,0,0,0
